"contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_riskrank","ARG_mechanism","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","MGE_Class","Agricultural","Non.agricultural"
"k141_62858_length_124750_cov_23.5345",12,9896,10167,1,"bacitracin","bacA","IV","Antibiotic target alteration",13,10729,11138,-1,"phage","regulation,infection","Plasmid",0.0424687318640099,0.00045832562795053
"k141_62858_length_124750_cov_23.5345",25,24231,24715,-1,"multidrug","tolC","IV","Efflux pump",30,28396,29024,1,"replication/recombination/repair","partitioning","Plasmid",0.0424687318640099,0.00045832562795053
"k141_62858_length_124750_cov_23.5345",25,24231,24715,-1,"multidrug","tolC","IV","Efflux pump",36,34142,34892,1,"replication/recombination/repair","partitioning","Plasmid",0.0424687318640099,0.00045832562795053
"k141_55231_length_92651_cov_20.9665",46,40946,41351,1,"multidrug","Escherichia coli mdfA","IV","Efflux pump",36,25282,25476,1,"phage","structural","Phage",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",46,40946,41351,1,"multidrug","Escherichia coli mdfA","IV","Efflux pump",37,25938,29040,1,"phage",NA,"Phage",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",46,40946,41351,1,"multidrug","Escherichia coli mdfA","IV","Efflux pump",38,35281,35661,1,"phage",NA,"Phage",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",83,78408,78777,1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",86,82090,82193,1,"phage","replication/recombination/repair","Plasmid",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",83,78408,78777,1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",87,82438,83196,1,"phage","infection,regulation","Plasmid",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",84,79520,80166,1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",86,82090,82193,1,"phage","replication/recombination/repair","Plasmid",0.0286723113939109,0.00045892327590106
"k141_55231_length_92651_cov_20.9665",84,79520,80166,1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",87,82438,83196,1,"phage","infection,regulation","Plasmid",0.0286723113939109,0.00045892327590106
"k141_36921_length_92373_cov_111.7399",21,21871,22141,1,"bacitracin","bacA","IV","Antibiotic target alteration",16,17204,17783,-1,"replication/recombination/repair",NA,"Phage",0.154965573386287,2.54717197879859e-06
"k141_36921_length_92373_cov_111.7399",33,35853,36313,-1,"multidrug","tolC","III","Efflux pump",38,40094,40723,1,"replication/recombination/repair","partitioning","Plasmid",0.154965573386287,2.54717197879859e-06
"k141_36921_length_92373_cov_111.7399",33,35853,36313,-1,"multidrug","tolC","III","Efflux pump",43,45039,45787,1,"replication/recombination/repair","partitioning","Plasmid",0.154965573386287,2.54717197879859e-06
"k141_40636_length_69291_cov_20.7721",51,59240,59785,1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",43,45348,46223,1,"replication/recombination/repair",NA,"Plasmid",0.0343898262738119,0.000463290503180212
"k141_40636_length_69291_cov_20.7721",51,59240,59785,1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",50,58513,58727,1,"replication/recombination/repair",NA,"Phage",0.0343898262738119,0.000463290503180212
"k141_39282_length_42067_cov_22.9984",38,37973,39005,1,"multidrug","acrF","IV","Efflux pump",35,35430,35526,1,"integration/excision","replication/recombination/repair","Phage",0.0438426814717822,0.000519061985689046
"k141_29006_length_19281_cov_70.3158",5,5096,6108,1,"multidrug","mexW","IV","Efflux pump",12,12927,13471,-1,"phage","replication,chaperone","Plasmid",0.197172571875619,0
"k141_29006_length_19281_cov_70.3158",5,5096,6108,1,"multidrug","mexW","IV","Efflux pump",13,14617,14711,-1,"phage","structural","Plasmid",0.197172571875619,0
"k141_23229_length_9591_cov_15.0000",4,3143,3722,1,"multidrug","msbA","IV","Efflux pump",2,339,432,1,"integration/excision","regulation,lysis/lysogeny","Plasmid",0.0250531999772277,0.000392942770671378
"k141_63115_length_31656_cov_610.2126",29,27742,28013,-1,"beta_lactam","OXA-417","IV","Enzymatic inactivation",26,25783,25962,-1,"replication/recombination/repair",NA,"Plasmid",0.385082493844554,7.37878551236749e-06
"k141_6761_length_18350_cov_7.0000",13,10559,10828,1,"bacitracin","bacA","IV","Antibiotic target alteration",5,1736,2002,1,"integration/excision",NA,"Plasmid",0.168915291010644,1.71461784452297e-05
"k141_6761_length_18350_cov_7.0000",13,10559,10828,1,"bacitracin","bacA","IV","Antibiotic target alteration",6,3150,3317,1,"replication/recombination/repair",NA,"Phage",0.168915291010644,1.71461784452297e-05
"k141_6761_length_18350_cov_7.0000",13,10559,10828,1,"bacitracin","bacA","IV","Antibiotic target alteration",8,5892,6471,-1,"replication/recombination/repair",NA,"Phage",0.168915291010644,1.71461784452297e-05
"k141_44119_length_108569_cov_37.7999",92,99868,100235,1,"beta_lactam","Klebsiella pneumoniae OmpK37","IV","Reduced permeability",101,105932,106302,-1,"replication/recombination/repair",NA,"Phage",0.0581434918065347,0.000169285307279152
"k141_44119_length_108569_cov_37.7999",92,99868,100235,1,"beta_lactam","Klebsiella pneumoniae OmpK37","IV","Reduced permeability",102,107203,107340,-1,"replication/recombination/repair",NA,"Phage",0.0581434918065347,0.000169285307279152
"k141_44119_length_108569_cov_37.7999",92,99868,100235,1,"beta_lactam","Klebsiella pneumoniae OmpK37","IV","Reduced permeability",103,107795,107978,-1,"integration/excision",NA,"Phage",0.0581434918065347,0.000169285307279152
"k141_105517_length_75324_cov_47.6630",4,1137,1781,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",2,257,361,-1,"phage","replication/recombination/repair","Plasmid",0.0749530018902228,0.000253715504734982
"k141_105517_length_75324_cov_47.6630",5,3074,3443,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",2,257,361,-1,"phage","replication/recombination/repair","Plasmid",0.0749530018902228,0.000253715504734982
"k141_82894_length_57418_cov_44.9887",52,55703,56164,1,"multidrug","mdtK","II","Efflux pump",47,50186,50658,-1,"replication/recombination/repair","stability/transfer/defense","Phage",0.0748128201147525,0.000178973007985866
"k141_82894_length_57418_cov_44.9887",52,55703,56164,1,"multidrug","mdtK","II","Efflux pump",49,53106,53259,1,"replication/recombination/repair",NA,"Phage",0.0748128201147525,0.000178973007985866
"k141_134994_length_52753_cov_43.7943",33,29618,30007,1,"multidrug","oqxA","IV","Efflux pump",28,25020,25247,-1,"replication/recombination/repair",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_134994_length_52753_cov_43.7943",33,29618,30007,1,"multidrug","oqxA","IV","Efflux pump",29,25709,26070,-1,"replication/recombination/repair",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_134994_length_52753_cov_43.7943",33,29618,30007,1,"multidrug","oqxA","IV","Efflux pump",39,37465,37663,-1,"integration/excision",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_134994_length_52753_cov_43.7943",34,30817,31866,1,"multidrug","oqxB","IV","Efflux pump",28,25020,25247,-1,"replication/recombination/repair",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_134994_length_52753_cov_43.7943",34,30817,31866,1,"multidrug","oqxB","IV","Efflux pump",29,25709,26070,-1,"replication/recombination/repair",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_134994_length_52753_cov_43.7943",34,30817,31866,1,"multidrug","oqxB","IV","Efflux pump",39,37465,37663,-1,"integration/excision",NA,"Plasmid",0.0693444714699505,0.000281195709893993
"k141_163118_length_52269_cov_43.9570",33,27555,27955,-1,"multidrug","mdtH","IV","Efflux pump",30,25374,25453,-1,"replication/recombination/repair",NA,"Plasmid",0.0691221713391337,0.000292315543462898
"k141_93862_length_43203_cov_44.2381",14,12673,13126,-1,"multidrug","mdtE","IV","Efflux pump",8,6105,6378,1,"transfer","competence","Plasmid",0.0717732852064356,0.000402045734982332
"k141_15821_length_41537_cov_65.7228",30,30208,30698,1,"multidrug","tolC","IV","Efflux pump",25,25596,26223,-1,"replication/recombination/repair","partitioning","Phage",0.101215176215842,0.000138633441696113
"k141_116678_length_39183_cov_236.2831",26,26338,26607,-1,"bacitracin","bacA","IV","Antibiotic target alteration",31,30078,30657,1,"replication/recombination/repair",NA,"Phage",0.193219896093812,0
"k141_116678_length_39183_cov_236.2831",26,26338,26607,-1,"bacitracin","bacA","IV","Antibiotic target alteration",33,34168,34333,-1,"replication/recombination/repair",NA,"Phage",0.193219896093812,0
"k141_116678_length_39183_cov_236.2831",26,26338,26607,-1,"bacitracin","bacA","IV","Antibiotic target alteration",36,36670,36862,1,"integration/excision",NA,"Phage",0.193219896093812,0
"k141_151187_length_33628_cov_32.8542",35,32251,32524,-1,"bacitracin","bacA","IV","Antibiotic target alteration",31,30959,31089,1,"integration/excision",NA,"Insertion Sequence (IS)",0.0731039264574257,1.76074674911661e-05
"k141_151187_length_33628_cov_32.8542",35,32251,32524,-1,"bacitracin","bacA","IV","Antibiotic target alteration",34,31975,32040,1,"integration/excision",NA,"Insertion Sequence (IS)",0.0731039264574257,1.76074674911661e-05
"k141_98157_length_32346_cov_48.2747",6,7529,8074,1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",5,6802,7016,1,"replication/recombination/repair",NA,"Plasmid",0.0743949778131188,0.000368173259010601
"k141_80647_length_28373_cov_58.3452",25,23727,24279,1,"polymyxin","rosB","IV","Efflux pump",17,14458,14760,1,"phage","lysis/lysogeny,regulation","Plasmid",0.0856331968743317,0.000140455824734982
"k141_80647_length_28373_cov_58.3452",25,23727,24279,1,"polymyxin","rosB","IV","Efflux pump",21,18886,19148,1,"transfer",NA,"Plasmid",0.0856331968743317,0.000140455824734982
"k141_20385_length_24999_cov_33.2749",1,27,166,-1,"fosfomycin","FosA","IV","Enzymatic inactivation",5,2676,2829,-1,"stability/transfer/defense",NA,"Phage",0.0591729748299505,0.000149813982332155
"k141_20385_length_24999_cov_33.2749",1,27,166,-1,"fosfomycin","FosA","IV","Enzymatic inactivation",6,3461,3647,-1,"integration/excision",NA,"Plasmid",0.0591729748299505,0.000149813982332155
"k141_20385_length_24999_cov_33.2749",1,27,166,-1,"fosfomycin","FosA","IV","Enzymatic inactivation",7,4106,4208,-1,"integration/excision",NA,"Insertion Sequence (IS)",0.0591729748299505,0.000149813982332155
"k141_74025_length_23961_cov_70.7753",17,19824,20203,1,"beta_lactam","ACT-29","IV","Enzymatic inactivation",21,22875,22920,-1,"stability/transfer/defense",NA,"Plasmid",0.103916106289356,0.000221937793992933
"k141_76177_length_21769_cov_45.4706",15,17125,17705,-1,"multidrug","msbA","IV","Efflux pump",5,4750,6230,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.0716555853507426,0.000153086250176678
"k141_76177_length_21769_cov_45.4706",15,17125,17705,-1,"multidrug","msbA","IV","Efflux pump",7,9883,10321,-1,"replication/recombination/repair","partitioning","Plasmid",0.0716555853507426,0.000153086250176678
"k141_76177_length_21769_cov_45.4706",15,17125,17705,-1,"multidrug","msbA","IV","Efflux pump",17,21390,21483,-1,"integration/excision",NA,"Plasmid",0.0716555853507426,0.000153086250176678
"k141_37598_length_20850_cov_80.5097",19,18455,19006,1,"bacitracin","bacA","III","Antibiotic target alteration",16,15305,15496,-1,"replication/recombination/repair",NA,"Plasmid",0.112018429591089,0.000149146651590106
"k141_152226_length_19212_cov_81.8278",6,5340,6375,-1,"multidrug","acrF","IV","Efflux pump",11,13210,13306,-1,"integration/excision","replication/recombination/repair","Phage",0.109778950132673,0.000321098633215548
"k141_112013_length_18235_cov_68.1643",7,8658,8929,-1,"bacitracin","bacA","III","Antibiotic target alteration",6,7403,7812,1,"phage","regulation,infection","Plasmid",0.103120518053218,0.0001178911
"k141_108000_length_17852_cov_14.6567",18,15998,16417,-1,"chloramphenicol","cmlB1","IV","Efflux pump",17,14800,15135,-1,"integration/excision",NA,"Insertion Sequence (IS)",0.0602035767665842,0.000970715369611307
"k141_4360_length_11223_cov_59.7891",2,592,1636,-1,"multidrug","sdeY","IV","Efflux pump",7,9397,9570,-1,"replication/recombination/repair",NA,"Plasmid",0.0867189071329208,0.000285148975265018
"k141_4360_length_11223_cov_59.7891",3,3761,4156,-1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",7,9397,9570,-1,"replication/recombination/repair",NA,"Plasmid",0.0867189071329208,0.000285148975265018
"k141_132932_length_10544_cov_24.8539",3,2864,3409,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",4,4577,4793,-1,"replication/recombination/repair",NA,"Phage",0.0475943692851485,9.44859717314488e-06
"k141_118902_length_10211_cov_37.9756",4,3527,3798,-1,"bacitracin","bacA","III","Antibiotic target alteration",3,2275,2684,1,"phage","regulation,infection","Plasmid",0.0616650576975248,2.846774204947e-05
"k141_176023_length_6996_cov_12.4814",3,612,888,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",2,109,237,1,"stability/transfer/defense",NA,"Plasmid",0.0603862557809406,0.00244587009893993
"k141_176023_length_6996_cov_12.4814",3,612,888,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",5,2338,2516,-1,"integration/excision",NA,"Plasmid",0.0603862557809406,0.00244587009893993
"k141_176023_length_6996_cov_12.4814",3,612,888,-1,"aminoglycoside","APH(6)-Id","IV","Enzymatic inactivation",6,3082,4041,1,"integration/excision",NA,"Integrative Element (IGE)",0.0603862557809406,0.00244587009893993
"k141_176023_length_6996_cov_12.4814",4,1448,1713,-1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",2,109,237,1,"stability/transfer/defense",NA,"Plasmid",0.0603862557809406,0.00244587009893993
"k141_176023_length_6996_cov_12.4814",4,1448,1713,-1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",5,2338,2516,-1,"integration/excision",NA,"Plasmid",0.0603862557809406,0.00244587009893993
"k141_176023_length_6996_cov_12.4814",4,1448,1713,-1,"aminoglycoside","APH(3'')-Ib","I","Enzymatic inactivation",6,3082,4041,1,"integration/excision",NA,"Integrative Element (IGE)",0.0603862557809406,0.00244587009893993
"k141_152006_length_6634_cov_56.9421",5,2526,2904,1,"beta_lactam","ACT-2","IV","Enzymatic inactivation",9,5548,5594,-1,"stability/transfer/defense",NA,"Plasmid",0.074108624825495,2.73472014134276e-05
"k141_63938_length_4035_cov_22.8757",5,2791,3191,-1,"multidrug","mdtH","III","Efflux pump",2,614,693,-1,"replication/recombination/repair",NA,"Plasmid",0.0498862750222772,0
"k141_108122_length_2469_cov_13.2577",4,1538,1823,-1,"sulfonamide","sul2","IV","Antibiotic target replacement",2,137,413,1,"integration/excision",NA,"Plasmid",0.0457396433193069,0.00714059302473498
"k141_135923_length_275761_cov_171.2130",196,221081,222092,1,"multidrug","mexW","IV","Efflux pump",203,228911,229455,-1,"phage","replication,chaperone","Plasmid",0.222988046961064,1.35622278798587e-05
"k141_135923_length_275761_cov_171.2130",196,221081,222092,1,"multidrug","mexW","IV","Efflux pump",204,230601,230695,-1,"phage","structural","Plasmid",0.222988046961064,1.35622278798587e-05
"k141_38331_length_247174_cov_39.9074",137,155685,156703,-1,"multidrug","mexK","IV","Efflux pump",133,152686,152914,-1,"replication/recombination/repair",NA,"Plasmid",0.0634799805535644,0.00106787964159011
"k141_69337_length_21488_cov_18.3367",15,16633,17213,-1,"multidrug","msbA","IV","Efflux pump",6,5106,6575,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.156369222568069,0
"k141_69337_length_21488_cov_18.3367",15,16633,17213,-1,"multidrug","msbA","IV","Efflux pump",8,10275,10713,-1,"replication/recombination/repair","partitioning","Plasmid",0.156369222568069,0
"k141_69337_length_21488_cov_18.3367",15,16633,17213,-1,"multidrug","msbA","IV","Efflux pump",17,20874,20966,-1,"integration/excision",NA,"Plasmid",0.156369222568069,0
"k141_118055_length_16670_cov_8.5812",4,4218,4640,1,"multidrug","msbA","IV","Efflux pump",9,10070,10740,1,"replication/recombination/repair","initiation,copy number control,plasmid","Plasmid",0.0305116509670792,0.000116637313780919
"k141_75862_length_771487_cov_23.2557",216,225615,226175,-1,"polymyxin","rosB","IV","Efflux pump",209,217598,217797,1,"replication/recombination/repair",NA,"Plasmid",0.0892801042011139,4.9465662844523e-05
"k141_75862_length_771487_cov_23.2557",216,225615,226175,-1,"polymyxin","rosB","IV","Efflux pump",226,237028,237325,-1,"phage","lysis/lysogeny,regulation","Phage",0.0892801042011139,4.9465662844523e-05
"k141_75862_length_771487_cov_23.2557",534,565029,565609,1,"multidrug","msbA","IV","Efflux pump",532,562249,562341,1,"integration/excision",NA,"Plasmid",0.0892801042011139,4.9465662844523e-05
"k141_75862_length_771487_cov_23.2557",534,565029,565609,1,"multidrug","msbA","IV","Efflux pump",542,572695,573133,1,"replication/recombination/repair","partitioning","Plasmid",0.0892801042011139,4.9465662844523e-05
"k141_75862_length_771487_cov_23.2557",534,565029,565609,1,"multidrug","msbA","IV","Efflux pump",544,574723,576192,1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.0892801042011139,4.9465662844523e-05
"k141_60100_length_306390_cov_24.1058",104,124509,124969,1,"multidrug","tolC","IV","Efflux pump",99,119819,120448,-1,"replication/recombination/repair","partitioning","Plasmid",0.0961149210301733,4.53247895265018e-05
"k141_60100_length_306390_cov_24.1058",117,139683,139953,-1,"bacitracin","bacA","IV","Antibiotic target alteration",122,143420,143999,1,"replication/recombination/repair",NA,"Phage",0.0961149210301733,4.53247895265018e-05
"k141_97755_length_117770_cov_19.9214",93,103583,103854,1,"bacitracin","bacA","IV","Antibiotic target alteration",94,104397,104804,-1,"phage","regulation,infection","Plasmid",0.0264539112169307,0.000242503209893993
"k141_120098_length_65419_cov_12.0000",30,29968,30354,-1,"polymyxin","ugd","IV","Antibiotic target alteration",38,38973,39067,-1,"integration/excision",NA,"Plasmid",0.0129284983095545,0.000169486264558304
"k141_21145_length_10652_cov_9.0000",3,2957,3321,1,"macrolide-lincosamide-streptogramin","macA","III","Efflux pump",6,6638,6742,1,"phage","replication/recombination/repair","Phage",0.0133939682487624,0.000422916294699647
"k141_21145_length_10652_cov_9.0000",3,2957,3321,1,"macrolide-lincosamide-streptogramin","macA","III","Efflux pump",7,6989,7745,1,"phage","infection,regulation","Phage",0.0133939682487624,0.000422916294699647
"k141_21145_length_10652_cov_9.0000",4,4064,4709,1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",6,6638,6742,1,"phage","replication/recombination/repair","Phage",0.0133939682487624,0.000422916294699647
"k141_21145_length_10652_cov_9.0000",4,4064,4709,1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",7,6989,7745,1,"phage","infection,regulation","Phage",0.0133939682487624,0.000422916294699647
"k141_115699_length_4917_cov_8.0000",4,1724,2195,1,"multidrug","mdtK","II","Efflux pump",2,808,891,1,"stability/transfer/defense",NA,"Plasmid",0.0106727916435644,0.000227347314487632
"k141_115699_length_4917_cov_8.0000",4,1724,2195,1,"multidrug","mdtK","II","Efflux pump",3,1066,1173,1,"stability/transfer/defense",NA,"Plasmid",0.0106727916435644,0.000227347314487632
"k141_9749_length_43283_cov_507.2197",41,39369,39640,-1,"beta_lactam","OXA-417","IV","Enzymatic inactivation",38,37410,37589,-1,"replication/recombination/repair",NA,"Plasmid",0.394310135981683,1.24152045936396e-05
"k141_197489_length_62963_cov_40.4920",58,51059,52088,1,"multidrug","MexB","IV","Efflux pump",51,45732,45914,1,"phage","lysis/lysogeny","Other",0.119622920057772,0.000107681158657244
"k141_208397_length_57716_cov_39.1948",34,35543,35814,1,"beta_lactam","OXA-273","IV","Enzymatic inactivation",37,37777,37956,1,"replication/recombination/repair",NA,"Plasmid",0.187153653176757,0.000257373570883392
"k141_42599_length_9631_cov_106.4926",8,7915,8184,1,"bacitracin","bacA","IV","Antibiotic target alteration",1,388,553,1,"replication/recombination/repair",NA,"Phage",0.220029708010149,0
"k141_42599_length_9631_cov_106.4926",8,7915,8184,1,"bacitracin","bacA","IV","Antibiotic target alteration",3,3248,3827,-1,"replication/recombination/repair",NA,"Phage",0.220029708010149,0
"k141_235318_length_6219_cov_172.0283",6,4986,5161,-1,"aminoglycoside","ANT(2'')-Ia","III","Enzymatic inactivation",2,1217,1350,1,"transfer","conjugation,relaxosome","Conjugative Element (CE)",0.0392954669544554,3.33527978798587e-05
"k141_235318_length_6219_cov_172.0283",6,4986,5161,-1,"aminoglycoside","ANT(2'')-Ia","III","Enzymatic inactivation",3,1614,2214,1,"transfer",NA,"Plasmid",0.0392954669544554,3.33527978798587e-05
"k141_33571_length_499516_cov_103.0261",20,16336,16715,-1,"beta_lactam","MIR-23","notassessed","Enzymatic inactivation",8,7943,8094,1,"phage","replication,transfer","Plasmid",0.123690370401718,5.42186015512367e-05
"k141_33571_length_499516_cov_103.0261",20,16336,16715,-1,"beta_lactam","MIR-23","notassessed","Enzymatic inactivation",10,9879,9974,1,"phage","structural","Plasmid",0.123690370401718,5.42186015512367e-05
"k141_33571_length_499516_cov_103.0261",20,16336,16715,-1,"beta_lactam","MIR-23","notassessed","Enzymatic inactivation",11,10204,10738,1,"phage","replication,chaperone","Plasmid",0.123690370401718,5.42186015512367e-05
"k141_33571_length_499516_cov_103.0261",20,16336,16715,-1,"beta_lactam","MIR-23","notassessed","Enzymatic inactivation",16,14317,14363,1,"stability/transfer/defense",NA,"Plasmid",0.123690370401718,5.42186015512367e-05
"k141_33571_length_499516_cov_103.0261",165,179066,179205,1,"fosfomycin","FosA","notassessed","Enzymatic inactivation",158,174135,174422,-1,"stability/transfer/defense",NA,"Phage",0.123690370401718,5.42186015512367e-05
"k141_33571_length_499516_cov_103.0261",165,179066,179205,1,"fosfomycin","FosA","notassessed","Enzymatic inactivation",159,175305,175458,1,"stability/transfer/defense",NA,"Phage",0.123690370401718,5.42186015512367e-05
"k141_53634_length_480596_cov_75.0199",26,33602,34057,1,"multidrug","mdtE","IV","Efflux pump",21,23666,23952,-1,"replication/recombination/repair",NA,"Phage",0.0943048157663688,5.95423794169611e-05
"k141_53634_length_480596_cov_75.0199",130,148361,148906,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",131,150074,150290,-1,"replication/recombination/repair",NA,"Phage",0.0943048157663688,5.95423794169611e-05
"k141_53634_length_480596_cov_75.0199",130,148361,148906,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",138,161302,162178,-1,"replication/recombination/repair",NA,"Plasmid",0.0943048157663688,5.95423794169611e-05
"k141_112601_length_464617_cov_65.0010",120,114308,114708,1,"multidrug","mdtH","III","Efflux pump",123,117449,117528,1,"replication/recombination/repair",NA,"Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",266,262474,263054,-1,"multidrug","msbA","IV","Efflux pump",256,250097,251578,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",266,262474,263054,-1,"multidrug","msbA","IV","Efflux pump",258,255233,255671,-1,"replication/recombination/repair","partitioning","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",266,262474,263054,-1,"multidrug","msbA","IV","Efflux pump",268,266738,266831,-1,"integration/excision",NA,"Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",299,308223,308867,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",296,305036,305793,-1,"phage","infection,regulation","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",299,308223,308867,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",297,307343,307447,-1,"phage","replication/recombination/repair","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",300,310160,310529,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",296,305036,305793,-1,"phage","infection,regulation","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_112601_length_464617_cov_65.0010",300,310160,310529,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",297,307343,307447,-1,"phage","replication/recombination/repair","Plasmid",0.091076293240703,4.8432016819788e-05
"k141_110496_length_446729_cov_81.1370",225,240113,240665,1,"polymyxin","rosB","IV","Efflux pump",217,230861,231163,1,"phage","lysis/lysogeny,regulation","Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",225,240113,240665,1,"polymyxin","rosB","IV","Efflux pump",221,235289,235551,1,"transfer",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",225,240113,240665,1,"polymyxin","rosB","IV","Efflux pump",230,247161,247360,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",225,240113,240665,1,"polymyxin","rosB","IV","Efflux pump",232,248154,248794,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",225,240113,240665,1,"polymyxin","rosB","IV","Efflux pump",235,251301,251474,1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",239,256276,256671,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",230,247161,247360,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",239,256276,256671,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",232,248154,248794,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",239,256276,256671,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",235,251301,251474,1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",240,257492,258536,1,"multidrug","sdeY","IV","Efflux pump",230,247161,247360,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",240,257492,258536,1,"multidrug","sdeY","IV","Efflux pump",232,248154,248794,-1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_110496_length_446729_cov_81.1370",240,257492,258536,1,"multidrug","sdeY","IV","Efflux pump",235,251301,251474,1,"replication/recombination/repair",NA,"Plasmid",0.0991888193915396,5.95887890459364e-05
"k141_13840_length_401646_cov_44.4561",196,221099,222111,1,"multidrug","mexW","IV","Efflux pump",203,228930,229474,-1,"phage","replication,chaperone","Plasmid",0.173762788458359,3.02436134452297e-05
"k141_13840_length_401646_cov_44.4561",196,221099,222111,1,"multidrug","mexW","IV","Efflux pump",204,230620,230714,-1,"phage","structural","Plasmid",0.173762788458359,3.02436134452297e-05
"k141_155454_length_264877_cov_89.9790",159,175584,176093,-1,"multidrug","emrB","IV","Efflux pump",149,163781,164131,1,"replication/recombination/repair",NA,"Plasmid",0.108283369016696,2.84687506713781e-05
"k141_155454_length_264877_cov_89.9790",159,175584,176093,-1,"multidrug","emrB","IV","Efflux pump",150,164909,165073,1,"replication/recombination/repair",NA,"Plasmid",0.108283369016696,2.84687506713781e-05
"k141_155454_length_264877_cov_89.9790",160,177144,177532,-1,"multidrug","emrA","IV","Efflux pump",150,164909,165073,1,"replication/recombination/repair",NA,"Plasmid",0.108283369016696,2.84687506713781e-05
